6000000, 10, 1, 3.141546, 22
6000000, 10, 2, 3.141512, 20
6000000, 10, 3, 3.141811, 20
6000000, 10, 4, 3.141976, 25
6000000, 10, 5, 3.142081, 26
6000000, 10, 6, 3.142085, 27
6000000, 10, 7, 3.142030, 24
6000000, 10, 8, 3.141891, 24
6000000, 10, 9, 3.141755, 19
6000000, 10, 10, 3.141816, 19
6000000, 10, 11, 3.141754, 19
6000000, 10, 12, 3.141616, 18
6000000, 10, 13, 3.141504, 18
6000000, 10, 14, 3.141707, 19
6000000, 10, 15, 3.141880, 19
6000000, 10, 16, 3.142051, 19
